date,region,channel,category,product,units,unit_price,discount_pct,revenue,unit_cost,cost,gross_profit
2025-04-09,APAC,In-store,Electronics,Wireless Earbuds,11,79.99,0.25,659.92,51.99,571.89,88.03
2025-04-09,APAC,In-store,Media & Entertainment,Board Game,7,34.99,0.0,244.93,19.24,134.68,110.25
2025-04-09,APAC,Online,Apparel,Running Tee,4,24.99,0.0,99.96,11.25,45.0,54.96
2025-04-09,APAC,Online,Apparel,Wool Socks 3-pack,6,14.99,0.0,89.94,6.0,36.0,53.94
2025-04-09,APAC,Online,Beauty & Wellness,Collagen Powder,5,34.99,0.0,174.95,14.0,70.0,104.95
2025-04-09,APAC,Online,Home & Kitchen,Cookware Set,2,129.99,0.0,259.98,84.49,168.98,91.0
2025-04-09,APAC,Online,Media & Entertainment,Vinyl Record,1,27.99,0.0,27.99,16.79,16.79,11.2
2025-04-09,EMEA,In-store,Apparel,Denim Jacket,6,69.99,0.2,335.95,34.99,209.94,126.01
2025-04-09,EMEA,In-store,Apparel,Wool Socks 3-pack,8,14.99,0.2,95.94,6.0,48.0,47.94
2025-04-09,EMEA,In-store,Home & Kitchen,Cookware Set,3,129.99,0.0,389.97,84.49,253.47,136.5
2025-04-09,EMEA,Online,Media & Entertainment,Blu-ray Box Set,4,39.99,0.0,159.96,29.99,119.96,40.0
2025-04-09,LATAM,Online,Beauty & Wellness,Vitamin C Serum,1,29.99,0.2,23.99,10.5,10.5,13.49
2025-04-09,North America,Online,Apparel,Denim Jacket,2,69.99,0.2,111.98,34.99,69.98,42.0
2025-04-09,North America,Online,Beauty & Wellness,Collagen Powder,8,34.99,0.0,279.92,14.0,112.0,167.92
2025-04-09,UK & Ireland,Online,Apparel,Denim Jacket,3,69.99,0.0,209.97,34.99,104.97,105.0
2025-04-09,UK & Ireland,Online,Beauty & Wellness,Collagen Powder,1,34.99,0.1,31.49,14.0,14.0,17.49
2025-04-10,APAC,In-store,Home & Kitchen,Coffee Grinder,4,39.99,0.2,127.97,23.99,95.96,32.01
2025-04-10,APAC,Online,Apparel,Wool Socks 3-pack,5,14.99,0.0,74.95,6.0,30.0,44.95
2025-04-10,APAC,Online,Beauty & Wellness,Vitamin C Serum,1,29.99,0.15,25.49,10.5,10.5,14.99
2025-04-10,EMEA,In-store,Home & Kitchen,Coffee Grinder,2,39.99,0.0,79.98,23.99,47.98,32.0
2025-04-10,EMEA,Online,Apparel,Running Tee,5,24.99,0.0,124.95,11.25,56.25,68.7
2025-04-10,LATAM,In-store,Media & Entertainment,Board Game,6,34.99,0.25,157.45,19.24,115.44,42.01
2025-04-10,LATAM,Online,Electronics,Smart Speaker,2,49.99,0.0,99.98,34.99,69.98,30.0
2025-04-10,North America,In-store,Electronics,Wireless Earbuds,13,79.99,0.15,883.89,51.99,675.87,208.02
2025-04-10,North America,Online,Apparel,Wool Socks 3-pack,3,14.99,0.15,38.22,6.0,18.0,20.22
2025-04-10,North America,Online,Beauty & Wellness,Vitamin C Serum,4,29.99,0.1,107.96,10.5,42.0,65.96
2025-04-10,UK & Ireland,In-store,Beauty & Wellness,Collagen Powder,2,34.99,0.0,69.98,14.0,28.0,41.98
2025-04-10,UK & Ireland,In-store,Electronics,USB-C Charger,15,19.99,0.0,299.85,10.99,164.85,135.0
2025-04-10,UK & Ireland,In-store,Media & Entertainment,Vinyl Record,5,27.99,0.0,139.95,16.79,83.95,56.0
2025-04-10,UK & Ireland,Online,Apparel,Running Tee,2,24.99,0.0,49.98,11.25,22.5,27.48
2025-04-10,UK & Ireland,Online,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2025-04-10,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.15,33.99,29.99,29.99,4.0
2025-04-11,APAC,In-store,Apparel,Running Tee,7,24.99,0.0,174.93,11.25,78.75,96.18
2025-04-11,APAC,Online,Electronics,Wireless Earbuds,5,79.99,0.0,399.95,51.99,259.95,140.0
2025-04-11,APAC,Online,Home & Kitchen,Air Fryer,3,89.99,0.15,229.47,62.99,188.97,40.5
2025-04-11,EMEA,In-store,Apparel,Wool Socks 3-pack,2,14.99,0.0,29.98,6.0,12.0,17.98
2025-04-11,EMEA,In-store,Beauty & Wellness,Collagen Powder,5,34.99,0.0,174.95,14.0,70.0,104.95
2025-04-11,EMEA,Online,Electronics,USB-C Charger,12,19.99,0.2,191.9,10.99,131.88,60.02
2025-04-11,EMEA,Online,Media & Entertainment,Vinyl Record,2,27.99,0.0,55.98,16.79,33.58,22.4
2025-04-11,LATAM,In-store,Electronics,USB-C Charger,13,19.99,0.0,259.87,10.99,142.87,117.0
2025-04-11,LATAM,Online,Media & Entertainment,Vinyl Record,1,27.99,0.25,20.99,16.79,16.79,4.2
2025-04-11,UK & Ireland,In-store,Apparel,Running Tee,9,24.99,0.0,224.91,11.25,101.25,123.66
2025-04-11,UK & Ireland,In-store,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2025-04-11,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,2,39.99,0.0,79.98,29.99,59.98,20.0
2025-04-12,APAC,In-store,Electronics,USB-C Charger,15,19.99,0.0,299.85,10.99,164.85,135.0
2025-04-12,APAC,Online,Media & Entertainment,Vinyl Record,4,27.99,0.25,83.97,16.79,67.16,16.81
2025-04-12,EMEA,In-store,Beauty & Wellness,Collagen Powder,11,34.99,0.0,384.89,14.0,154.0,230.89
2025-04-12,EMEA,In-store,Electronics,Wireless Earbuds,7,79.99,0.15,475.94,51.99,363.93,112.01
2025-04-12,LATAM,In-store,Apparel,Running Tee,4,24.99,0.0,99.96,11.25,45.0,54.96
2025-04-12,LATAM,In-store,Home & Kitchen,Coffee Grinder,6,39.99,0.25,179.95,23.99,143.94,36.01
2025-04-12,LATAM,In-store,Media & Entertainment,Board Game,4,34.99,0.15,118.97,19.24,76.96,42.01
2025-04-12,North America,In-store,Home & Kitchen,Cookware Set,9,129.99,0.0,1169.91,84.49,760.41,409.5
2025-04-12,North America,Online,Beauty & Wellness,Collagen Powder,3,34.99,0.0,104.97,14.0,42.0,62.97
2025-04-12,North America,Online,Electronics,Smart Speaker,3,49.99,0.0,149.97,34.99,104.97,45.0
2025-04-12,North America,Online,Electronics,USB-C Charger,8,19.99,0.0,159.92,10.99,87.92,72.0
2025-04-12,UK & Ireland,In-store,Media & Entertainment,Board Game,6,34.99,0.0,209.94,19.24,115.44,94.5
2025-04-13,APAC,In-store,Beauty & Wellness,Electric Toothbrush,12,59.99,0.0,719.88,32.99,395.88,324.0
2025-04-13,APAC,In-store,Home & Kitchen,Coffee Grinder,6,39.99,0.1,215.95,23.99,143.94,72.01
2025-04-13,APAC,In-store,Media & Entertainment,Vinyl Record,5,27.99,0.0,139.95,16.79,83.95,56.0
2025-04-13,APAC,Online,Beauty & Wellness,Vitamin C Serum,8,29.99,0.2,191.94,10.5,84.0,107.94
2025-04-13,APAC,Online,Home & Kitchen,Coffee Grinder,3,39.99,0.15,101.97,23.99,71.97,30.0
2025-04-13,EMEA,Online,Electronics,Wireless Earbuds,9,79.99,0.0,719.91,51.99,467.91,252.0
2025-04-13,LATAM,In-store,Electronics,Smart Speaker,5,49.99,0.25,187.46,34.99,174.95,12.51
2025-04-13,LATAM,Online,Apparel,Denim Jacket,1,69.99,0.0,69.99,34.99,34.99,35.0
2025-04-13,North America,In-store,Apparel,Denim Jacket,4,69.99,0.0,279.96,34.99,139.96,140.0
2025-04-13,North America,In-store,Electronics,Smart Speaker,4,49.99,0.0,199.96,34.99,139.96,60.0
2025-04-13,North America,In-store,Media & Entertainment,Board Game,5,34.99,0.0,174.95,19.24,96.2,78.75
2025-04-13,North America,Online,Media & Entertainment,Blu-ray Box Set,4,39.99,0.15,135.97,29.99,119.96,16.01
2025-04-13,UK & Ireland,In-store,Media & Entertainment,Blu-ray Box Set,3,39.99,0.25,89.98,29.99,89.97,0.01
2025-04-13,UK & Ireland,In-store,Media & Entertainment,Vinyl Record,3,27.99,0.0,83.97,16.79,50.37,33.6
2025-04-13,UK & Ireland,Online,Electronics,Wireless Earbuds,10,79.99,0.0,799.9,51.99,519.9,280.0
2025-04-14,APAC,In-store,Beauty & Wellness,Collagen Powder,8,34.99,0.0,279.92,14.0,112.0,167.92
2025-04-14,APAC,In-store,Media & Entertainment,Board Game,7,34.99,0.0,244.93,19.24,134.68,110.25
2025-04-14,EMEA,In-store,Apparel,Wool Socks 3-pack,2,14.99,0.0,29.98,6.0,12.0,17.98
2025-04-14,EMEA,Online,Beauty & Wellness,Collagen Powder,2,34.99,0.0,69.98,14.0,28.0,41.98
2025-04-14,EMEA,Online,Home & Kitchen,Coffee Grinder,4,39.99,0.2,127.97,23.99,95.96,32.01
2025-04-14,LATAM,In-store,Electronics,USB-C Charger,7,19.99,0.0,139.93,10.99,76.93,63.0
2025-04-14,LATAM,In-store,Media & Entertainment,Board Game,5,34.99,0.0,174.95,19.24,96.2,78.75
2025-04-14,LATAM,In-store,Media & Entertainment,Vinyl Record,2,27.99,0.2,44.78,16.79,33.58,11.2
2025-04-14,LATAM,Online,Media & Entertainment,Vinyl Record,1,27.99,0.2,22.39,16.79,16.79,5.6
2025-04-14,North America,In-store,Beauty & Wellness,Collagen Powder,2,34.99,0.25,52.48,14.0,28.0,24.48
2025-04-14,North America,In-store,Home & Kitchen,Air Fryer,5,89.99,0.0,449.95,62.99,314.95,135.0
2025-04-14,North America,Online,Home & Kitchen,Coffee Grinder,3,39.99,0.0,119.97,23.99,71.97,48.0
2025-04-15,APAC,In-store,Beauty & Wellness,Collagen Powder,5,34.99,0.1,157.46,14.0,70.0,87.46
2025-04-15,APAC,In-store,Electronics,Smart Speaker,4,49.99,0.25,149.97,34.99,139.96,10.01
2025-04-15,APAC,Online,Apparel,Denim Jacket,2,69.99,0.0,139.98,34.99,69.98,70.0
2025-04-15,EMEA,Online,Apparel,Denim Jacket,2,69.99,0.15,118.98,34.99,69.98,49.0
2025-04-15,EMEA,Online,Beauty & Wellness,Collagen Powder,1,34.99,0.0,34.99,14.0,14.0,20.99
2025-04-15,EMEA,Online,Home & Kitchen,Coffee Grinder,1,39.99,0.0,39.99,23.99,23.99,16.0
2025-04-15,EMEA,Online,Media & Entertainment,Board Game,3,34.99,0.1,94.47,19.24,57.72,36.75
2025-04-15,LATAM,In-store,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2025-04-15,LATAM,In-store,Media & Entertainment,Vinyl Record,4,27.99,0.0,111.96,16.79,67.16,44.8
2025-04-15,LATAM,Online,Beauty & Wellness,Vitamin C Serum,5,29.99,0.0,149.95,10.5,52.5,97.45
2025-04-15,LATAM,Online,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2025-04-15,North America,In-store,Beauty & Wellness,Collagen Powder,6,34.99,0.0,209.94,14.0,84.0,125.94
2025-04-15,North America,In-store,Media & Entertainment,Blu-ray Box Set,8,39.99,0.1,287.93,29.99,239.92,48.01
2025-04-15,North America,Online,Beauty & Wellness,Vitamin C Serum,2,29.99,0.2,47.98,10.5,21.0,26.98
2025-04-15,North America,Online,Electronics,USB-C Charger,4,19.99,0.0,79.96,10.99,43.96,36.0
2025-04-15,North America,Online,Media & Entertainment,Blu-ray Box Set,3,39.99,0.0,119.97,29.99,89.97,30.0
2025-04-15,UK & Ireland,In-store,Electronics,Wireless Earbuds,9,79.99,0.2,575.93,51.99,467.91,108.02
2025-04-15,UK & Ireland,In-store,Home & Kitchen,Cookware Set,6,129.99,0.0,779.94,84.49,506.94,273.0
2025-04-15,UK & Ireland,Online,Home & Kitchen,Coffee Grinder,4,39.99,0.0,159.96,23.99,95.96,64.0
2025-04-15,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,2,39.99,0.0,79.98,29.99,59.98,20.0
2025-04-15,UK & Ireland,Online,Media & Entertainment,Board Game,2,34.99,0.15,59.48,19.24,38.48,21.0
2025-04-16,APAC,In-store,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2025-04-16,APAC,Online,Electronics,Wireless Earbuds,3,79.99,0.0,239.97,51.99,155.97,84.0
2025-04-16,LATAM,In-store,Electronics,Wireless Earbuds,4,79.99,0.1,287.96,51.99,207.96,80.0
2025-04-16,LATAM,Online,Beauty & Wellness,Collagen Powder,3,34.99,0.0,104.97,14.0,42.0,62.97
2025-04-16,LATAM,Online,Beauty & Wellness,Electric Toothbrush,2,59.99,0.0,119.98,32.99,65.98,54.0
2025-04-16,North America,In-store,Home & Kitchen,Cookware Set,4,129.99,0.2,415.97,84.49,337.96,78.01
2025-04-16,North America,In-store,Media & Entertainment,Blu-ray Box Set,5,39.99,0.1,179.96,29.99,149.95,30.01
2025-04-16,North America,Online,Apparel,Running Tee,12,24.99,0.25,224.91,11.25,135.0,89.91
2025-04-16,North America,Online,Electronics,Wireless Earbuds,5,79.99,0.0,399.95,51.99,259.95,140.0
2025-04-17,APAC,Online,Beauty & Wellness,Vitamin C Serum,4,29.99,0.0,119.96,10.5,42.0,77.96
2025-04-17,APAC,Online,Electronics,USB-C Charger,4,19.99,0.0,79.96,10.99,43.96,36.0
2025-04-17,EMEA,Online,Apparel,Running Tee,4,24.99,0.1,89.96,11.25,45.0,44.96
2025-04-17,EMEA,Online,Apparel,Wool Socks 3-pack,4,14.99,0.0,59.96,6.0,24.0,35.96
2025-04-17,EMEA,Online,Media & Entertainment,Blu-ray Box Set,3,39.99,0.15,101.97,29.99,89.97,12.0
2025-04-17,LATAM,In-store,Electronics,USB-C Charger,9,19.99,0.0,179.91,10.99,98.91,81.0
2025-04-17,LATAM,Online,Home & Kitchen,Air Fryer,2,89.99,0.0,179.98,62.99,125.98,54.0
2025-04-17,North America,In-store,Beauty & Wellness,Collagen Powder,4,34.99,0.0,139.96,14.0,56.0,83.96
2025-04-17,North America,In-store,Beauty & Wellness,Vitamin C Serum,12,29.99,0.25,269.91,10.5,126.0,143.91
2025-04-17,UK & Ireland,In-store,Apparel,Wool Socks 3-pack,1,14.99,0.0,14.99,6.0,6.0,8.99
2025-04-17,UK & Ireland,Online,Beauty & Wellness,Electric Toothbrush,1,59.99,0.25,44.99,32.99,32.99,12.0
2025-04-17,UK & Ireland,Online,Home & Kitchen,Coffee Grinder,3,39.99,0.0,119.97,23.99,71.97,48.0
2025-04-18,APAC,In-store,Apparel,Wool Socks 3-pack,16,14.99,0.1,215.86,6.0,96.0,119.86
2025-04-18,APAC,In-store,Electronics,Wireless Earbuds,13,79.99,0.15,883.89,51.99,675.87,208.02
2025-04-18,EMEA,In-store,Media & Entertainment,Blu-ray Box Set,5,39.99,0.0,199.95,29.99,149.95,50.0
2025-04-18,LATAM,In-store,Electronics,USB-C Charger,5,19.99,0.0,99.95,10.99,54.95,45.0
2025-04-18,LATAM,In-store,Electronics,Wireless Earbuds,10,79.99,0.0,799.9,51.99,519.9,280.0
2025-04-18,LATAM,In-store,Media & Entertainment,Blu-ray Box Set,6,39.99,0.0,239.94,29.99,179.94,60.0
2025-04-18,North America,In-store,Beauty & Wellness,Collagen Powder,10,34.99,0.0,349.9,14.0,140.0,209.9
2025-04-18,North America,Online,Beauty & Wellness,Electric Toothbrush,5,59.99,0.0,299.95,32.99,164.95,135.0
2025-04-18,North America,Online,Electronics,Smart Speaker,5,49.99,0.0,249.95,34.99,174.95,75.0
2025-04-18,UK & Ireland,In-store,Electronics,Wireless Earbuds,8,79.99,0.0,639.92,51.99,415.92,224.0
2025-04-18,UK & Ireland,Online,Electronics,USB-C Charger,6,19.99,0.0,119.94,10.99,65.94,54.0
2025-04-19,APAC,Online,Apparel,Running Tee,1,24.99,0.0,24.99,11.25,11.25,13.74
2025-04-19,APAC,Online,Home & Kitchen,Air Fryer,6,89.99,0.2,431.95,62.99,377.94,54.01
2025-04-19,EMEA,In-store,Media & Entertainment,Blu-ray Box Set,9,39.99,0.0,359.91,29.99,269.91,90.0
2025-04-19,EMEA,Online,Media & Entertainment,Vinyl Record,4,27.99,0.0,111.96,16.79,67.16,44.8
2025-04-19,LATAM,Online,Apparel,Wool Socks 3-pack,4,14.99,0.0,59.96,6.0,24.0,35.96
2025-04-19,LATAM,Online,Media & Entertainment,Board Game,1,34.99,0.0,34.99,19.24,19.24,15.75
2025-04-19,North America,Online,Apparel,Running Tee,5,24.99,0.15,106.21,11.25,56.25,49.96
2025-04-19,North America,Online,Electronics,USB-C Charger,11,19.99,0.1,197.9,10.99,120.89,77.01
2025-04-19,UK & Ireland,In-store,Home & Kitchen,Coffee Grinder,7,39.99,0.0,279.93,23.99,167.93,112.0
2025-04-19,UK & Ireland,Online,Media & Entertainment,Board Game,3,34.99,0.0,104.97,19.24,57.72,47.25
2025-04-20,APAC,In-store,Media & Entertainment,Board Game,7,34.99,0.0,244.93,19.24,134.68,110.25
2025-04-20,APAC,Online,Media & Entertainment,Board Game,5,34.99,0.0,174.95,19.24,96.2,78.75
2025-04-20,EMEA,In-store,Electronics,Wireless Earbuds,7,79.99,0.0,559.93,51.99,363.93,196.0
2025-04-20,EMEA,Online,Electronics,Smart Speaker,4,49.99,0.15,169.97,34.99,139.96,30.01
2025-04-20,EMEA,Online,Media & Entertainment,Board Game,3,34.99,0.0,104.97,19.24,57.72,47.25
2025-04-20,LATAM,In-store,Beauty & Wellness,Electric Toothbrush,4,59.99,0.0,239.96,32.99,131.96,108.0
2025-04-20,LATAM,In-store,Media & Entertainment,Board Game,2,34.99,0.1,62.98,19.24,38.48,24.5
2025-04-20,LATAM,Online,Beauty & Wellness,Vitamin C Serum,5,29.99,0.0,149.95,10.5,52.5,97.45
2025-04-20,LATAM,Online,Home & Kitchen,Air Fryer,3,89.99,0.2,215.98,62.99,188.97,27.01
2025-04-20,North America,In-store,Beauty & Wellness,Electric Toothbrush,4,59.99,0.25,179.97,32.99,131.96,48.01
2025-04-20,UK & Ireland,Online,Apparel,Denim Jacket,7,69.99,0.0,489.93,34.99,244.93,245.0
2025-04-20,UK & Ireland,Online,Beauty & Wellness,Vitamin C Serum,2,29.99,0.0,59.98,10.5,21.0,38.98
2025-04-20,UK & Ireland,Online,Home & Kitchen,Air Fryer,1,89.99,0.0,89.99,62.99,62.99,27.0
2025-04-20,UK & Ireland,Online,Media & Entertainment,Board Game,8,34.99,0.1,251.93,19.24,153.92,98.01
2025-04-21,APAC,Online,Beauty & Wellness,Electric Toothbrush,2,59.99,0.0,119.98,32.99,65.98,54.0
2025-04-21,APAC,Online,Home & Kitchen,Air Fryer,5,89.99,0.0,449.95,62.99,314.95,135.0
2025-04-21,EMEA,Online,Media & Entertainment,Board Game,4,34.99,0.0,139.96,19.24,76.96,63.0
2025-04-21,LATAM,In-store,Home & Kitchen,Air Fryer,2,89.99,0.0,179.98,62.99,125.98,54.0
2025-04-21,LATAM,In-store,Home & Kitchen,Coffee Grinder,2,39.99,0.0,79.98,23.99,47.98,32.0
2025-04-21,LATAM,Online,Media & Entertainment,Blu-ray Box Set,1,39.99,0.1,35.99,29.99,29.99,6.0
2025-04-21,North America,In-store,Home & Kitchen,Air Fryer,10,89.99,0.0,899.9,62.99,629.9,270.0
2025-04-21,North America,Online,Apparel,Wool Socks 3-pack,5,14.99,0.0,74.95,6.0,30.0,44.95
2025-04-21,UK & Ireland,In-store,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2025-04-21,UK & Ireland,In-store,Media & Entertainment,Blu-ray Box Set,3,39.99,0.0,119.97,29.99,89.97,30.0
2025-04-21,UK & Ireland,Online,Home & Kitchen,Air Fryer,3,89.99,0.0,269.97,62.99,188.97,81.0
2025-04-21,UK & Ireland,Online,Home & Kitchen,Cookware Set,1,129.99,0.0,129.99,84.49,84.49,45.5
2025-04-22,APAC,Online,Apparel,Wool Socks 3-pack,4,14.99,0.2,47.97,6.0,24.0,23.97
2025-04-22,APAC,Online,Media & Entertainment,Board Game,2,34.99,0.15,59.48,19.24,38.48,21.0
2025-04-22,LATAM,In-store,Apparel,Denim Jacket,6,69.99,0.2,335.95,34.99,209.94,126.01
2025-04-22,LATAM,In-store,Beauty & Wellness,Vitamin C Serum,4,29.99,0.0,119.96,10.5,42.0,77.96
2025-04-22,LATAM,In-store,Electronics,Wireless Earbuds,5,79.99,0.15,339.96,51.99,259.95,80.01
2025-04-22,LATAM,In-store,Home & Kitchen,Cookware Set,2,129.99,0.15,220.98,84.49,168.98,52.0
2025-04-22,LATAM,Online,Electronics,Smart Speaker,3,49.99,0.0,149.97,34.99,104.97,45.0
2025-04-22,North America,In-store,Electronics,Wireless Earbuds,8,79.99,0.0,639.92,51.99,415.92,224.0
2025-04-22,North America,Online,Electronics,USB-C Charger,4,19.99,0.0,79.96,10.99,43.96,36.0
2025-04-22,UK & Ireland,Online,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2025-04-22,UK & Ireland,Online,Media & Entertainment,Blu-ray Box Set,3,39.99,0.0,119.97,29.99,89.97,30.0
2025-04-23,APAC,In-store,Apparel,Running Tee,6,24.99,0.0,149.94,11.25,67.5,82.44
2025-04-23,APAC,In-store,Media & Entertainment,Vinyl Record,2,27.99,0.15,47.58,16.79,33.58,14.0
2025-04-23,EMEA,In-store,Electronics,USB-C Charger,14,19.99,0.2,223.89,10.99,153.86,70.03
2025-04-23,EMEA,In-store,Media & Entertainment,Board Game,10,34.99,0.0,349.9,19.24,192.4,157.5
2025-04-23,EMEA,Online,Apparel,Running Tee,7,24.99,0.0,174.93,11.25,78.75,96.18
2025-04-23,EMEA,Online,Beauty & Wellness,Collagen Powder,5,34.99,0.0,174.95,14.0,70.0,104.95
2025-04-23,EMEA,Online,Beauty & Wellness,Electric Toothbrush,7,59.99,0.0,419.93,32.99,230.93,189.0
2025-04-23,LATAM,In-store,Beauty & Wellness,Collagen Powder,3,34.99,0.1,94.47,14.0,42.0,52.47
2025-04-23,LATAM,In-store,Beauty & Wellness,Electric Toothbrush,6,59.99,0.0,359.94,32.99,197.94,162.0
2025-04-23,LATAM,In-store,Electronics,Smart Speaker,5,49.99,0.0,249.95,34.99,174.95,75.0
2025-04-23,LATAM,Online,Electronics,Wireless Earbuds,3,79.99,0.0,239.97,51.99,155.97,84.0
2025-04-23,LATAM,Online,Media & Entertainment,Board Game,3,34.99,0.1,94.47,19.24,57.72,36.75
2025-04-23,LATAM,Online,Media & Entertainment,Vinyl Record,1,27.99,0.0,27.99,16.79,16.79,11.2
2025-04-23,North America,In-store,Electronics,Smart Speaker,7,49.99,0.0,349.93,34.99,244.93,105.0
2025-04-23,UK & Ireland,In-store,Apparel,Running Tee,9,24.99,0.25,168.68,11.25,101.25,67.43
2025-04-23,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,4,59.99,0.2,191.97,32.99,131.96,60.01
2025-04-23,UK & Ireland,Online,Beauty & Wellness,Collagen Powder,6,34.99,0.0,209.94,14.0,84.0,125.94
2025-04-24,APAC,In-store,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2025-04-24,APAC,Online,Electronics,USB-C Charger,2,19.99,0.1,35.98,10.99,21.98,14.0
2025-04-24,EMEA,In-store,Home & Kitchen,Cookware Set,4,129.99,0.0,519.96,84.49,337.96,182.0
2025-04-24,EMEA,Online,Beauty & Wellness,Collagen Powder,4,34.99,0.0,139.96,14.0,56.0,83.96
2025-04-24,LATAM,In-store,Media & Entertainment,Blu-ray Box Set,2,39.99,0.2,63.98,29.99,59.98,4.0
2025-04-24,LATAM,Online,Apparel,Running Tee,3,24.99,0.0,74.97,11.25,33.75,41.22
2025-04-24,LATAM,Online,Electronics,USB-C Charger,8,19.99,0.0,159.92,10.99,87.92,72.0
2025-04-24,LATAM,Online,Home & Kitchen,Cookware Set,1,129.99,0.0,129.99,84.49,84.49,45.5
2025-04-24,North America,In-store,Electronics,Smart Speaker,6,49.99,0.0,299.94,34.99,209.94,90.0
2025-04-24,North America,In-store,Media & Entertainment,Blu-ray Box Set,2,39.99,0.0,79.98,29.99,59.98,20.0
2025-04-24,North America,Online,Beauty & Wellness,Vitamin C Serum,5,29.99,0.0,149.95,10.5,52.5,97.45
2025-04-24,UK & Ireland,In-store,Beauty & Wellness,Electric Toothbrush,6,59.99,0.0,359.94,32.99,197.94,162.0
2025-04-24,UK & Ireland,Online,Beauty & Wellness,Electric Toothbrush,4,59.99,0.0,239.96,32.99,131.96,108.0
2025-04-25,APAC,In-store,Media & Entertainment,Board Game,10,34.99,0.1,314.91,19.24,192.4,122.51
2025-04-25,APAC,Online,Apparel,Wool Socks 3-pack,5,14.99,0.0,74.95,6.0,30.0,44.95
2025-04-25,APAC,Online,Electronics,USB-C Charger,9,19.99,0.0,179.91,10.99,98.91,81.0
2025-04-25,EMEA,In-store,Apparel,Running Tee,5,24.99,0.15,106.21,11.25,56.25,49.96
2025-04-25,EMEA,Online,Beauty & Wellness,Collagen Powder,3,34.99,0.2,83.98,14.0,42.0,41.98
2025-04-25,LATAM,In-store,Electronics,Smart Speaker,8,49.99,0.0,399.92,34.99,279.92,120.0
2025-04-25,LATAM,Online,Apparel,Wool Socks 3-pack,3,14.99,0.1,40.47,6.0,18.0,22.47
2025-04-25,North America,In-store,Apparel,Denim Jacket,1,69.99,0.0,69.99,34.99,34.99,35.0
2025-04-25,North America,In-store,Apparel,Running Tee,10,24.99,0.0,249.9,11.25,112.5,137.4
2025-04-25,North America,In-store,Apparel,Wool Socks 3-pack,5,14.99,0.0,74.95,6.0,30.0,44.95
2025-04-25,North America,In-store,Electronics,Smart Speaker,10,49.99,0.15,424.92,34.99,349.9,75.02
2025-04-25,North America,In-store,Electronics,USB-C Charger,4,19.99,0.2,63.97,10.99,43.96,20.01
2025-04-25,North America,In-store,Media & Entertainment,Vinyl Record,11,27.99,0.0,307.89,16.79,184.69,123.2
2025-04-25,North America,Online,Apparel,Running Tee,9,24.99,0.0,224.91,11.25,101.25,123.66
2025-04-25,North America,Online,Electronics,Wireless Earbuds,7,79.99,0.0,559.93,51.99,363.93,196.0
2025-04-25,UK & Ireland,In-store,Apparel,Running Tee,9,24.99,0.0,224.91,11.25,101.25,123.66
2025-04-25,UK & Ireland,In-store,Electronics,Smart Speaker,3,49.99,0.25,112.48,34.99,104.97,7.51
2025-04-25,UK & Ireland,In-store,Media & Entertainment,Blu-ray Box Set,6,39.99,0.0,239.94,29.99,179.94,60.0
2025-04-26,APAC,In-store,Apparel,Denim Jacket,3,69.99,0.1,188.97,34.99,104.97,84.0
2025-04-26,APAC,In-store,Home & Kitchen,Cookware Set,2,129.99,0.0,259.98,84.49,168.98,91.0
2025-04-26,APAC,Online,Apparel,Wool Socks 3-pack,4,14.99,0.1,53.96,6.0,24.0,29.96
2025-04-26,APAC,Online,Beauty & Wellness,Vitamin C Serum,4,29.99,0.15,101.97,10.5,42.0,59.97
2025-04-26,APAC,Online,Home & Kitchen,Air Fryer,2,89.99,0.0,179.98,62.99,125.98,54.0
2025-04-26,EMEA,In-store,Beauty & Wellness,Vitamin C Serum,15,29.99,0.1,404.86,10.5,157.5,247.36
